workbook_record_id,year,title,author_list,venue,engine,citation_count,h5_index,mean_citation,quartile,quality_signal_available,title_stage_decision,abstract_keyword_stage_decision,post_abstract_decision,quality_decision,survey_decision,nids_scope_decision,access_decision,selected_for_detailed_review,retained_for_taxonomy_mapping,taxonomy_mapping_status,included_in_final_primary_corpus,source_sheet
1678,2024,a novel neural networks-based framework for apt detection in networked autonomous systems,h. el alami; d. b. rawat,international conference on computer communications and networks (icccn),ieee,0,28,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1682,2024,robust detection in power systems: iterative reinforcement learning based adversarial training,b. paudel; g. amariucai; a. zare; m. shadmand,iecon - annual conference of the ieee industrial electronics society,ieee,0,31,0,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1686,2024,towards building generalizable models for malware detection,j. shin; e. rivas; d. lucio; a. piplai; l. elluri,ieee international conference on big data (bigdata),ieee,0,54,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1694,2024,optimal capture strategy design based on reinforcement learning in the pursuit-evasion game with unknown dynamics,y. jia; y. dong,american control conference (acc),ieee,1,47,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1697,2024,defense via behavior attestation against attacks in connected and automated vehicles based federated learning systems,g. badu-marfo; r. a. mallah; b. farooq,ieee vehicular technology conference (vtc-spring),ieee,0,42,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1717,2024,pitd3-based autonomous evasion decision-making method for aircraft,c. liu; l. dou; r. zhang; y. tang; m. ren; l. zhang,chinese control conference (ccc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1718,2022,ransomware detection in databases through dynamic analysis of query sequences,c. sendner; l. iffländer; s. schindler; m. jobst; a. dmitrienko; s. kounev,ieee conference on communications and network security (cns),ieee,7,24,2.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1719,2024,a survey of edge computing privacy and security threats and their countermeasures,a. shafee; t. a. awaad; a. moro,ieee computer society annual symposium on vlsi (isvlsi),ieee,1,21,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1722,2022,a method for solving the optimal strategy of a class of pursuit-evasion problem,g. he; d. liu; y. zhang; y. fu; k. jiang; y. wu,chinese control conference (ccc),ieee,2,25,0.66666666666666663,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1723,2024,pryde: a modular generalizable workflow for uncovering evasion attacks against stateful firewall deployments,s. -j. moon; m. srivastava; y. bieri; r. martins; v. sekar,ieee symposium on security and privacy (sp),ieee,1,112,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1725,2024,an experience replay approach based on ssim to solve the sparse reward problem in pursuit evasion game*,l. xi; h. wang; z. li; c. hua,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1727,2023,random forests for time optimal feedback control and pursuit evasion games,a. chaudhari; s. kulkarni; y. nehra; d. chakraborty,european control conference (ecc),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1730,2024,a combinatorial optimization method for free-time orbital pursuit-evasion game,y. shan; a. jia; c. ma; c. yu; g. ma; h. xia,chinese control and decision conference (ccdc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1739,2022,effectiveness evaluation of evasion attack on encrypted malicious traffic detection,j. liu; q. xiao; z. jiang; y. yao; q. wang,ieee wireless communications and networking conference (wcnc),ieee,3,25,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1745,2023,pursuit-evasion game of multiple unmannd surface vessels in partially observable environments,y. zhuang; d. qu; y. yao; h. huang; r. wang; l. duan,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1747,2024,integrating lstm-based target prediction with td3 for enhanced uav pursuit-evasion,l. xie; m. liu; l. xiao; s. guo,china automation congress (cac),ieee,0,24,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1748,2022,implementing anti-virus evasion: process ghosting attack and prevention,k. kaushik; t. singla; p. m. v,international conference on technological advancements in computational sciences (ictacs),ieee,1,15,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1753,2024,advancing spacecraft security through anomaly detection,n. wiatrek; k. burnett; s. -l. lin; s. liu; p. saenz,"ieee international conference on trust, privacy and security in intelligent systems, and applications (tps-isa)",ieee,0,15,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1755,2022,lademu: a modular & continuous approach for generating labelled apt datasets from emulations,j. gjerstad; f. kadiric; g. grov; e. h. kjellstadli; m. leira asprusten,ieee international conference on big data (bigdata),ieee,3,54,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1757,2022,a pursuit evasion approach for avoiding an inattentive human in the presence of a static obstacle,y. f. wang; c. nielsen; s. l. smith,ieee conference on decision and control (cdc),ieee,0,49,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1758,2024,an enhanced online k-means algorithm for flooding attacks detection in vehicular networks,h. razzazi; q. zeng; f. nait-abdesselam,international wireless communications and mobile computing (iwcmc),ieee,0,35,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1760,2022,local sensing based multi-agent pursuit-evasion with deep reinforcement learning,s. wang; b. wang; z. han; z. lin,china automation congress (cac),ieee,2,24,0.66666666666666663,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1761,2023,control strategy for spacecraft orbital pursuit-evasion in three-party engagement,j. bian; c. zheng,chinese control conference (ccc),ieee,1,25,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1775,2023,a pursuit-evasion game on a real-city virtual simulation platform based on multi-agent reinforcement learning,z. zhang; q. zong; d. liu; x. zhang; r. zhang; w. wang,chinese control conference (ccc),ieee,1,25,0.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1782,2023,theoretic solution of multi-player pursuit-evasion game based on adaptive dynamic programming,z. gong; g. liu; b. he; x. zhang; g. cai,chinese control conference (ccc),ieee,0,25,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1792,2024,a novel malicious intent detection approach in intent-based enterprise networks,f. de trizio; g. sciddurlo; d. rutigliano; g. piro; g. boggia,international conference on network and service management (cnsm),ieee,0,19,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1797,2023,a survey on ai-enabled attacks and ai-empowered countermeasures in physical layer,j. chang; z. li; m. kaveh; y. zhang; j. li; z. yan,ieee world forum on internet of things (wf-iot),ieee,2,31,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1814,2024,fur-api: dataset and baselines toward realistic api anomaly detection,y. liu; h. yu; f. dai; x. gu; c. cui; b. li; w. wang,"ieee international conference on acoustics, speech and signal processing (icassp)",ieee,1,129,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1816,2022,multievasion: evasion attacks against multiple malware detectors,h. liu; w. sun; n. niu; b. wang,ieee conference on communications and network security (cns),ieee,2,24,0.66666666666666663,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1818,2024,not all malware are born equally: an empirical analysis of adversarial evasion attacks in relation to malware types and pe files structure,p. mummaneni; k. aryal; m. abdelsalam; m. gupta,ieee international conference on big data (bigdata),ieee,0,54,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1823,2022,fragility-aware stealthy attack strategy for multi-robot systems against multi-hop wireless networks,y. gao; k. luo; c. fang; j. he,ieee conference on decision and control (cdc),ieee,1,49,0.33333333333333331,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1827,2023,adversarial human context recognition: evasion attacks and defenses,a. alajaji; w. gerych; k. chandrasekaran; l. buquicchio; e. agu; e. rundensteiner,"ieee annual computers, software, and applications conference (compsac)",ieee,2,29,1,,h5-index,maybe_include,exclude,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1828,2024,exposing vulnerabilities in pdf malware detectors to evasion attacks,m. yudin; y. song; c. serban; r. chadha,ieee military communications conference (milcom),ieee,0,20,0,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1834,2023,lightning talk: private and secure edge ai with hyperdimensional computing,x. yu; m. zhou; f. asgarinejad; o. gungor; b. aksanli; t. rosing,acm/ieee design automation conference (dac),ieee,2,51,1,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1835,2023,towards synthetic data generation of vanet attacks for efficient testing,t. rosenstatter; k. melnyk,ieee intelligent vehicles symposium (iv),ieee,3,52,1.5,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
1850,2022,safe finite-time reinforcement learning for pursuit-evasion games,n. -m. t. kokolakis; k. g. vamvoudakis,ieee conference on decision and control (cdc),ieee,4,49,1.333333333333333,,h5-index,exclude,not_reviewed_at_this_stage,exclude,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,not_reviewed_at_this_stage,no,no,not_selected_for_taxonomy_mapping,no,conferences
